2014-09-04 12:41:59,304.303884506,18.5083336449,38.989999644,101074
2014-09-04 12:43:19,302.404324214,18.4133334223,39.2400004069,101069
2014-09-04 12:44:35,301.870663961,18.4650000127,39.6700002035,101069
2014-09-04 12:45:52,306.801954905,18.4583333397,39.4133341471,101072
2014-09-04 12:47:09,303.591887156,18.3516665967,39.3500003815,101070
2014-09-04 12:48:26,304.370085398,18.3249998411,39.5700000763,101065
2014-09-04 12:49:42,302.767753601,18.3749998283,39.5566664378,101066
2014-09-04 12:50:59,305.299599965,18.4166666603,39.1266668955,101071
2014-09-04 12:52:16,303.108215332,18.45,39.1666664124,101072
2014-09-04 12:53:33,305.456320445,18.43,39.0500001272,101064
2014-09-04 12:54:49,304.468711217,18.3666665586,39.2900005341,101062
2014-09-04 12:56:06,302.370548248,18.3216664759,39.316666921,101061
2014-09-04 12:57:23,302.362442017,18.2199997012,39.3733337402,101061
2014-09-04 12:58:40,302.121957143,18.2733330154,39.6766667684,101057
2014-09-04 12:59:57,302.871783574,18.4266665077,39.6033336639,101057
2014-09-04 13:01:13,304.116090139,18.3599998411,39.4666662852,101057
2014-09-04 13:02:30,304.270108541,18.353333168,39.5066665649,101058
2014-09-04 13:03:49,302.852869034,18.2999998093,39.4400009155,101052
2014-09-04 13:05:06,301.853100459,18.2399997457,39.6266665141,101049
2014-09-04 13:06:23,303.059577942,18.3066663996,39.4966672262,101046
2014-09-04 13:07:40,304.301182429,18.391666495,39.0733331045,101042
2014-09-04 13:08:56,315.070311228,18.328333149,38.8866669973,101040
2014-09-04 13:10:16,304.21201388,18.343333149,38.716666921,101040
2014-09-04 13:11:40,307.778755824,18.3016664759,38.8533327738,101042
2014-09-04 13:12:57,304.002602895,18.3499998093,38.6066659292,101038
2014-09-04 13:14:14,304.413318634,18.3099998093,38.593332545,101039
2014-09-04 13:15:31,305.173953374,18.2933331172,38.5899987539,101037
2014-09-04 13:16:47,302.508354187,18.2166663361,38.7500002543,101029
2014-09-04 13:18:04,305.109103521,18.2433329773,38.8100001017,101025
2014-09-04 13:19:21,303.976933161,18.2949996948,38.6766665141,101024
2014-09-04 13:20:38,303.205490112,18.2533329646,38.7299990336,101024
2014-09-04 13:21:54,307.088375092,18.2449996185,38.9766663869,101024
2014-09-04 13:23:11,302.142222722,18.2383329582,38.8333328247,101031
2014-09-04 13:24:28,302.374601364,18.1833329773,38.9000003815,101031
2014-09-04 13:25:44,301.778793335,18.1266668447,39.1833329519,101025
2014-09-04 13:27:01,303.783734639,18.156666743,39.2533331553,101021
2014-09-04 13:28:18,304.47546641,18.2216663361,39.4266671499,101023
2014-09-04 13:29:35,301.296472549,18.1166668955,39.5066670736,101029
2014-09-04 13:30:54,305.760304133,18.116666921,39.5866666158,101030
2014-09-04 13:32:13,302.779912949,18.0933337148,39.7433333079,101029
2014-09-04 13:33:30,304.653803507,18.0966670354,39.6566659292,101030
2014-09-04 13:34:47,304.005304972,18.1083337148,39.5933320363,101028
2014-09-04 13:36:04,303.550004959,18.1200003815,39.7266665141,101029
2014-09-04 13:37:21,301.119486491,18.1200003815,39.6399993896,101028
2014-09-04 13:38:37,304.060697556,18.1233337148,39.5466659546,101030
2014-09-04 13:39:54,303.768873215,18.0816669909,39.3433343252,101029
2014-09-04 13:41:11,307.943582535,17.8300000699,38.6833335876,101030
2014-09-04 13:42:33,304.06610171,17.683333079,38.4333333333,101034
2014-09-04 13:43:50,303.667545319,17.6966662979,38.8633330027,101028
2014-09-04 13:45:06,303.79319191,17.7983331362,39.213333257,101022
2014-09-04 13:46:23,302.33947436,17.7999998093,39.3733342489,101020
2014-09-04 13:47:40,302.659670512,17.8383331426,39.5533331553,101020
2014-09-04 13:48:57,300.78848203,17.8116664759,39.6466667175,101019
2014-09-04 13:50:13,302.451610565,17.8383331426,40.0299997965,101014
