8/08/14 11:39,326.1609872,18.05000019,55.46333326
8/08/14 11:40,325.8961837,17.99666665,55.03666662
8/08/14 11:42,321.8822479,18.00666669,54.78666712
8/08/14 11:43,331.8488598,18,54.65999972
8/08/14 11:44,337.9366398,18.00333335,55.21333338
8/08/14 11:46,339.3903573,18,55.49666595
8/08/14 11:47,339.7240639,18,55.3
8/08/14 11:48,339.5511309,17.913333,54.5266669
8/08/14 11:49,340.1442369,17.83666604,55.08333333
8/08/14 11:51,331.1017354,17.79999924,55.97666677
8/08/14 11:52,333.7065379,17.78666611,55.57999967
8/08/14 11:53,339.0498956,17.69000072,54.91666629
8/08/14 11:55,330.492417,17.60333373,55.26333351
8/08/14 11:56,330.9950034,17.60000038,54.96666641
8/08/14 11:57,337.7461433,17.59666704,55.25999972
8/08/14 11:58,339.3687407,17.60000038,55.53333257
8/08/14 12:00,341.1939939,17.61666711,55.53666611
8/08/14 12:01,339.761893,17.62666715,55.59333293
8/08/14 12:02,339.2768701,17.60000038,55.48666687
8/08/14 12:03,339.449803,17.6666673,55.536667
8/08/14 12:05,339.9956226,17.70000076,55.6166659
8/08/14 12:06,340.0658766,17.69333407,55.75
8/08/14 12:07,338.0960623,17.70000076,55.53666611
8/08/14 12:09,337.6745383,17.68000069,55.17999992
8/08/14 12:10,338.1095727,17.65666726,55.0533329
8/08/14 12:11,343.158404,17.68000069,54.99333305
8/08/14 12:12,342.2423999,17.64666723,55.08999952
8/08/14 12:14,340.5846755,17.61000042,54.97666728
8/08/14 12:15,342.2099749,17.60000038,54.97333374
8/08/14 12:16,360.8367443,17.60333373,54.99666672
8/08/14 12:18,341.4115111,17.64333388,54.77000058
8/08/14 12:19,339.7510846,17.69000072,54.58333321
8/08/14 12:20,338.3068244,17.64000053,54.47333374
8/08/14 12:21,340.8535322,17.60000038,54.54999924
8/08/14 12:23,340.5306339,17.60000038,54.60333188
8/08/14 12:24,342.738231,17.60000038,54.32666702
8/08/14 12:25,333.2039515,17.65000057,54.39666697
8/08/14 12:26,337.8582795,17.65000057,54.20666631
8/08/14 12:28,339.9753571,17.60000038,54.32333361
8/08/14 12:29,336.3829454,17.60000038,54.19333394
8/08/14 12:30,336.2572988,17.59666704,54.13999939
8/08/14 12:32,336.0938231,17.52000008,54.21000061
8/08/14 12:33,337.3381297,17.50333335,54.24333356
8/08/14 12:34,340.9913381,17.5,54.38000107
8/08/14 12:35,337.2111321,17.5,54.49333382
8/08/14 12:37,349.3191401,17.59000034,54.59666697
8/08/14 12:38,338.1122748,17.6300005,53.78333333
8/08/14 12:39,340.0510152,17.64000053,53.88000056
8/08/14 12:41,340.4009342,17.59666704,53.98000031
8/08/14 12:42,340.673844,17.59333369,53.84000015
8/08/14 12:43,335.7574145,17.61333377,53.52999992
8/08/14 12:44,338.0784988,17.71666718,52.95666669
8/08/14 12:46,339.3849532,17.69333407,53.08999926
8/08/14 12:47,336.1802896,17.68666738,53.00333316
8/08/14 12:48,335.600694,17.77666626,52.55999997
8/08/14 12:49,337.802887,17.79666595,52.64666659
8/08/14 12:51,337.244908,17.80333258,52.60333214
8/08/14 12:52,341.4587975,17.81333262,52.8600001
8/08/14 12:53,336.0789617,17.79666595,52.84333356
8/08/14 12:55,339.7105535,17.76666641,52.91333326
8/08/14 12:56,334.338824,17.80333258,52.85333316
8/08/14 12:57,345.3903198,17.80999928,52.61333211
8/08/14 12:58,344.7026412,17.71333389,52.77666626
8/08/14 13:00,345.0214863,17.70000076,52.87333285
8/08/14 13:01,353.6005815,17.70000076,52.89666735
8/08/14 13:02,339.587609,17.7000007,52.85666746
8/08/14 13:04,342.1018918,17.64666723,52.94000079
8/08/14 13:05,339.6038214,17.70000076,52.89000028
8/08/14 13:06,337.9515012,17.70000076,52.76333313
8/08/14 13:07,339.2539024,17.68333403,52.78666623
8/08/14 13:09,338.9755885,17.60666707,52.73333384
8/08/14 13:10,338.7432098,17.69666742,52.70666606
8/08/14 13:11,337.5110626,17.71000061,52.57333399
8/08/14 13:13,338.082552,17.82666607,51.72666677
8/08/14 13:14,338.4216626,17.90999966,51.18666687
8/08/14 13:15,339.8010731,17.91999969,51.22333361
8/08/14 13:16,336.0735575,17.98999996,50.8566672
8/08/14 13:18,335.6858095,18.07666696,50.28000005
8/08/14 13:19,331.8096797,18.10000038,49.91666718
8/08/14 13:20,339.4457499,18.10000038,50.17999929
8/08/14 13:21,332.7378432,18.10000038,50.44333407
8/08/14 13:23,343.0111408,18.04666684,50.64333318
8/08/14 13:24,340.9048716,17.96999989,50.89000117
8/08/14 13:25,342.2167301,17.89999962,51.01999969
8/08/14 13:26,341.2183126,17.85666612,51.06666578
8/08/14 13:28,343.2908058,17.81666597,51.18333295
8/08/14 13:29,336.8125757,17.82333266,51.25666707
8/08/14 13:30,334.269921,17.91999969,51.54666684
8/08/14 13:32,335.6831074,18.01000004,51.82666702
8/08/14 13:33,336.4802202,18.06000023,51.79666672
8/08/14 13:34,336.3032341,18.10000038,51.90000013
8/08/14 13:35,339.483579,18.03333346,51.53999977
8/08/14 13:37,336.2127145,17.99333331,51.8
8/08/14 13:38,341.479063,17.99666665,51.92000084
8/08/14 13:39,334.2023691,18.03000011,51.63666687
8/08/14 13:41,335.8222644,18.08000031,50.97666702
8/08/14 13:42,335.0562255,18,51.09999847
8/08/14 13:43,334.3212605,18.03000011,50.88999926
8/08/14 13:44,332.2636286,18.10000038,50.84000053
8/08/14 13:46,335.3061676,18.11666711,52.57666677
8/08/14 13:47,336.2059593,18.20000076,53.08000005
8/08/14 13:48,332.48655,18.20000076,54.14999975
8/08/14 13:49,336.3370101,18.18666738,54.15999972
8/08/14 13:51,333.8348866,18.14666723,54.5166659
8/08/14 13:52,330.0560315,18.10000038,54.92333399
8/08/14 13:53,331.2408924,18.07000027,55.1233331
8/08/14 13:55,327.9321988,18.07000027,55.15666593
8/08/14 13:56,330.2640915,18,55.34999987
8/08/14 13:57,330.8085601,18.01000004,55.44333293
8/08/14 13:58,335.2345626,17.97666658,55.58333371
8/08/14 14:00,329.6574752,17.89999962,55.94333344
8/08/14 14:01,334.9738121,17.89666627,55.90999985
8/08/14 14:02,333.3187898,17.82999935,56.21666667
8/08/14 14:03,335.3858789,17.82333266,56.19000015
8/08/14 14:05,333.6227735,17.8333327,56.28333384
8/08/14 14:06,335.7601166,17.82999935,56.40333392
8/08/14 14:07,342.1964645,17.81333262,56.22666664
8/08/14 14:09,337.1976217,17.80999928,56.43666623
8/08/14 14:10,336.4207745,17.80999928,56.34000041
8/08/14 14:11,333.4079583,17.81666597,56.61666565
8/08/14 14:12,334.5522881,17.8333327,56.32333298
8/08/14 14:14,333.2026005,17.75,56.31999969
8/08/14 14:15,327.4188042,17.79999924,57.00666707
8/08/14 14:16,329.1427294,17.80333258,57.13333333
8/08/14 14:17,338.5986487,17.80333258,56.93999977
8/08/14 14:19,327.8754552,17.81999931,56.94666735
8/08/14 14:20,328.0200164,17.87333285,56.61999944
8/08/14 14:21,329.5088609,17.89999962,56.87666779
8/08/14 14:23,330.0182025,17.8766662,56.48666712
8/08/14 14:24,332.4797948,17.81333262,56.36666679
8/08/14 14:25,332.1906726,17.87333285,56.58666662
8/08/14 14:26,330.840985,17.81666597,56.50666656
8/08/14 14:28,330.9396108,17.88666623,56.563333
8/08/14 14:29,334.4874382,17.89999962,56.45333239
8/08/14 14:30,336.0816638,17.83666604,56.49666659
8/08/14 14:31,329.3778102,17.82666601,56.57999954
8/08/14 14:33,330.6991259,17.89999962,56.5566658
8/08/14 14:34,330.7112853,17.89999962,56.4299998
8/08/14 14:35,331.0368856,17.89999962,56.09666672
8/08/14 14:37,331.3922087,17.87999954,56.08333346
8/08/14 14:38,329.8331102,17.84333274,55.9600001
8/08/14 14:39,329.6993574,17.80333258,55.98000031
8/08/14 14:40,329.9547036,17.79999924,55.8600001
8/08/14 14:42,331.4989408,17.79999924,55.80333328
8/08/14 14:43,333.395799,17.79999924,55.40000025
8/08/14 14:44,331.611077,17.80333258,55.38666776
8/08/14 14:46,331.6880862,17.88999958,55.1733326
8/08/14 14:47,333.4133625,17.89999962,54.96666692
8/08/14 14:48,341.1791325,17.82333266,54.80333316
8/08/14 14:49,330.9855461,17.79999924,55.06333326
8/08/14 14:51,331.3827515,17.79333267,55.34000104
8/08/14 14:52,330.3600152,17.79666602,55.30333405
8/08/14 14:53,330.9855461,17.80333258,54.93333346
8/08/14 14:55,328.3780416,17.82333266,54.59333293
8/08/14 14:56,328.6090692,17.80333258,54.31333288
8/08/14 14:57,332.2676818,17.79666595,54.54666634
8/08/14 14:58,332.4379126,17.76666641,54.89000066
8/08/14 15:00,333.9105447,17.78333282,54.9233331
8/08/14 15:01,331.1138948,17.79333267,54.95333354
8/08/14 15:02,332.9229355,17.79999924,54.86999995
8/08/14 15:04,330.9652805,17.80666593,54.84666735
8/08/14 15:05,331.1152458,17.87999954,54.60666555
8/08/14 15:06,331.9488366,17.89999962,54.54333267
8/08/14 15:07,333.290418,17.87333285,54.50333328
8/08/14 15:09,330.9369087,17.79999924,54.70999997
8/08/14 15:10,331.9137096,17.80666593,54.95333366
8/08/14 15:11,331.9745064,17.79999924,54.74333356
8/08/14 15:12,331.2895298,17.79999924,54.75333341
8/08/14 15:14,334.6819878,17.79999924,54.60333303
8/08/14 15:15,332.9350948,17.80333258,54.64999924
8/08/14 15:16,332.6892058,17.80333258,54.89666634
8/08/14 15:18,333.7524732,17.79999924,54.82000008
8/08/14 15:19,333.7484201,17.84666608,54.94999962
8/08/14 15:20,330.0573826,17.8766662,54.74333369
8/08/14 15:21,335.6628418,17.79999924,54.69666659
8/08/14 15:23,332.9040209,17.83666604,54.65333354
8/08/14 15:24,335.1183732,17.76999969,54.63333346
8/08/14 15:25,328.5928567,17.79666595,54.62999942
8/08/14 15:26,329.9844265,17.80666593,54.44333293
8/08/14 15:28,329.0684223,17.79999924,54.38333448
8/08/14 15:29,337.1962706,17.77999954,54.37333387
8/08/14 15:30,330.7166894,17.70333405,54.74999924
8/08/14 15:32,329.4169903,17.75,54.37000046
8/08/14 15:33,328.3064365,17.73666687,54.37666715
8/08/14 15:34,328.0470371,17.74666672,54.16999995
8/08/14 15:35,328.5144965,17.77666626,54.1099987
8/08/14 15:37,329.2940458,17.73000031,54.09999886
8/08/14 15:38,330.6423823,17.70000076,54.09999936
8/08/14 15:39,331.3638369,17.6666673,54.22333349
8/08/14 15:40,329.8641841,17.60333373,54.47666651
8/08/14 15:42,330.2694956,17.60000038,54.71000036
8/08/14 15:43,334.0672652,17.60000038,55.01999957
8/08/14 15:44,332.066377,17.60000038,55.31000048
8/08/14 15:45,338.4743532,17.52666677,55.11666667
8/08/14 15:47,329.0751775,17.53000011,55.47666664
8/08/14 15:48,329.3683529,17.59666704,55.43000056
8/08/14 15:49,329.6399117,17.56666692,55.39000015
8/08/14 15:51,329.9263318,17.59333369,55.44999949
8/08/14 15:52,332.6702913,17.5433335,55.3600001
8/08/14 15:53,332.5824738,17.50666669,55.33666662
8/08/14 15:54,331.2206268,17.54000015,55.28333282
8/08/14 15:56,334.6387545,17.5,55.28333384
8/08/14 15:57,331.9853147,17.5,55.20999959
8/08/14 15:58,331.7596912,17.5,55.1299998
8/08/14 15:59,328.4010092,17.5,55.26333313
8/08/14 16:01,332.275788,17.55333354,55.08666611
8/08/14 16:02,329.4507662,17.50333335,55.08999863
8/08/14 16:03,332.6540788,17.5,54.97000046
8/08/14 16:05,328.2456398,17.5,55.01666641
8/08/14 16:06,332.0744832,17.5,54.80333354
8/08/14 16:07,335.1021608,17.48333327,54.79000066
8/08/14 16:08,329.8168977,17.5,54.85000076
8/08/14 16:10,333.782196,17.5,54.79666723
8/08/14 16:11,330.4127057,17.5,54.91000086
8/08/14 16:12,329.7736645,17.5,54.80666746
8/08/14 16:14,330.6126595,17.5,54.65333303
8/08/14 16:15,337.0854855,17.5,54.70666682
8/08/14 16:16,339.4457499,17.40999966,54.70000038
8/08/14 16:17,336.4504973,17.39999962,54.89666646
8/08/14 16:19,333.2944711,17.40333296,55.09999987
8/08/14 16:20,331.4476013,17.39999962,55.21666667
8/08/14 16:21,332.4338595,17.39999962,55.22000046
8/08/14 16:22,331.4975897,17.39999962,55.25999985
8/08/14 16:24,332.2865963,17.413333,55.21333389
